;city;hasCourtage;houseNo;id;latitude;longitude;marketingType;n_page_is24;n_room;postcode;privateOffer;purchase_price;purchase_price_per_qm;qm;quarter;rent_cold;rent_cold_per_qm;street;title
106;Berlin;NO;20;113075673;52.41958;13.28529;PURCHASE;6;4.0;14167;false;1016000.0;8617.5;117.9;Lichterfelde (Steglitz);;;Billy-Wilder-Promenade;Zwei Terrassen, viel Platz und gehobene Markenausstattung: 4-Zimmer-Wohnung ain Lichterfelde
107;Berlin;NO;20;113075659;52.41958;13.28529;PURCHASE;6;3.0;14167;false;681000.0;7160.9;95.1;Lichterfelde (Steglitz);;;Billy-Wilder-Promenade;Separate Ankleide, Tageslichtbadezimmer und großer Südbalkon: 3-Zimmer-Wohnung in Lichterfelde
108;Berlin;NO;20;113075653;52.41958;13.28529;PURCHASE;6;3.0;14167;false;666000.0;8011.5;83.13;Lichterfelde (Steglitz);;;Billy-Wilder-Promenade;Individuell wohnen in Lichterfelde: 3-Zimmer-Wohnung mit Loftcharakter und großer Dachterrasse
109;Berlin;NO;20;113075650;52.41958;13.28529;PURCHASE;6;3.0;14167;false;496000.0;6561.7;75.59;Lichterfelde (Steglitz);;;Billy-Wilder-Promenade;Ihr Zuhause in Lichterfelde: 3-Zimmer-Wohnung mit hellen Räumen und großem Südwestbalkon
110;Berlin;NO;20;113075648;52.41958;13.28529;PURCHASE;6;2.0;14167;false;320000.0;5730.7;55.84;Lichterfelde (Steglitz);;;Billy-Wilder-Promenade;Ideal für Singles und Paare: 2-Zimmer-Wohnung mit Südwestterrasse in Lichterfelde
111;Berlin;NO;20;113075647;52.41958;13.28529;PURCHASE;6;3.0;14167;false;749000.0;8248.0;90.81;Lichterfelde (Steglitz);;;Billy-Wilder-Promenade;Hochwertige 3-Zimmer-Wohnung in modernem Neubau mit zwei privaten Dachterrassen
112;Berlin;NO;20;113075646;52.41958;13.28529;PURCHASE;6;3.0;14167;false;659000.0;6945.6;94.88;Lichterfelde (Steglitz);;;Billy-Wilder-Promenade;Helle Wohnräume und weitläufiger Südbalkon: Gehoben ausgestattete 3-Zimmer-Wohnung in Lichterfelde
113;Berlin;NO;20;113075644;52.41958;13.28529;PURCHASE;6;3.0;14167;false;511000.0;6418.0;79.62;Lichterfelde (Steglitz);;;Billy-Wilder-Promenade;Helle Räume, großer Südostbalkon und hochwertige Ausstattung: 3-Zimmer-Wohnung in Lichterfelde
114;Berlin;NO;20;113075640;52.41958;13.28529;PURCHASE;6;1.0;14167;false;283000.0;6120.2;46.24;Lichterfelde (Steglitz);;;Billy-Wilder-Promenade;Gemütlich wohnen in Lichterfelde: praktisch geschnittene 1-Zimmer-Wohnung mit großem Balkon
115;Berlin;NO;20;113075637;52.41958;13.28529;PURCHASE;6;1.0;14167;false;307000.0;7309.5;42.0;Lichterfelde (Steglitz);;;Billy-Wilder-Promenade;Durchdachte Aufteilung und großer Südbalkon: gemütliche 1-Zimmer-Wohnung in Lichterfelde
116;Berlin;NO;20;113075635;52.41958;13.28529;PURCHASE;6;2.5;14167;false;454000.0;4956.3;91.6;Lichterfelde (Steglitz);;;Billy-Wilder-Promenade;2,5-Zimmer-Wohnung mit Loftcharakter, Gäste-WC, praktischem HWR und großer Südwestterrasse 
117;Berlin;NO;7;114632246;52.4174;13.54801;PURCHASE;6;2.0;12524;false;278000.0;4301.4;64.63;Altglienicke (Treptow);;;Teutonenstraße;Barrierefreies Wohnen in Altglienicke! Schöne 2-Zimmer-Wohnung auf ca. 65 m² mit Balkon
118;Berlin;NO;7;114631865;52.4174;13.54801;PURCHASE;6;2.0;12524;false;271000.0;4509.2;60.1;Altglienicke (Treptow);;;Teutonenstraße;Barrierefrei wohnen - Gartenwohnung mit 2 Zimmern und Terrasse
119;Berlin;NO;7;114001120;52.4174;13.54801;PURCHASE;6;3.0;12524;false;328000.0;4503.6;72.83;Altglienicke (Treptow);;;Teutonenstraße;Hier ist Lebensqualität kein hochfliegendes Versprechen - Moderner Wohn(T)raum mit Privatgarten
120;Berlin;NO;7;113799927;52.4174;13.54801;PURCHASE;7;5.0;12524;false;443000.0;4306.4;102.87;Altglienicke (Treptow);;;Teutonenstraße;Viel Platz für die ganze Familie oder liebe Freunde - Großzügige 5 Zimmerwohnung mit Balkon
121;Berlin;NO;7;113433281;52.4174;13.54801;PURCHASE;7;3.0;12524;false;386000.0;4534.2;85.13;Altglienicke (Treptow);;;Teutonenstraße;Stadtvillen in Altglienicke - Sonnige Gartenwohnung lädt zum entspannen ein
122;Berlin;NO;7;113271506;52.4174;13.54801;PURCHASE;7;2.0;12524;false;227000.0;3995.8;56.81;Altglienicke (Treptow);;;Teutonenstraße;Ein Nest was ganz Ihren individuellen Wünschen entspricht
123;Berlin;NO;7;113271311;52.4174;13.54801;PURCHASE;7;2.0;12524;false;275000.0;4875.0;56.41;Altglienicke (Treptow);;;Teutonenstraße;Wie der Himmel auf Erden: moderne, lichtdurchflutete Dachgeschosswohnung mit herrlicher Aussicht
124;Berlin;NO;7;113270514;52.4174;13.54801;PURCHASE;7;2.0;12524;false;271000.0;4509.2;60.1;Altglienicke (Treptow);;;Teutonenstraße;Hier können Sie sich entspannen - Barrierefreie Wohnung mit ca. 74 m² großem Privatgarten
125;Berlin;NO;8, 9;114415611;52.53966;13.35953;PURCHASE;7;1.0;13353;false;180000.0;7148.5;25.18;Wedding (Wedding);;;Tegeler Straße;Studio-Apartment als Kapitalanlage im Herzen von Berlin 
126;Berlin;NO;8, 9;114415599;52.53966;13.35953;PURCHASE;7;1.0;13353;false;185000.0;7361.7;25.13;Wedding (Wedding);;;Tegeler Straße;Investoren aufgepasst: möbliertes Studio-Apartment in Berlin Mitte
127;Berlin;NO;8, 9;107130834;52.53966;13.35953;PURCHASE;7;2.0;13353;false;370000.0;6380.4;57.99;Wedding (Wedding);;;Tegeler Straße;Attraktive Investmentchance: Studenten-Apartment in zentraler Lage, nur 10 Min. zum Hauptbahnhof
128;Berlin;NO;8, 9;107130831;52.53966;13.35953;PURCHASE;7;2.0;13353;false;360000.0;6208.0;57.99;Wedding (Wedding);;;Tegeler Straße;Begehrtes 2-Zimmer-Apartment mit urbanem Flair, inklusive Küchenzeile mit modernen Elektrogeräten
129;Berlin;NO;8, 9;107130824;52.53966;13.35953;PURCHASE;7;2.0;13353;false;410000.0;6218.7;65.93;Wedding (Wedding);;;Tegeler Straße;Investment mit Zukunft: helles 2-Zimmer-Apartment mit Dachterrasse, ideal für Studenten
130;Berlin;NO;8, 9;107130820;52.53966;13.35953;PURCHASE;7;2.0;13353;false;320000.0;5935.8;53.91;Wedding (Wedding);;;Tegeler Straße;Komfort, der begeistert: 2-Zimmer-Apartment als Kapitalanlage in zentraler Lage
131;Berlin;NO;8, 9;107130818;52.53966;13.35953;PURCHASE;7;1.5;13353;false;345000.0;7190.5;47.98;Wedding (Wedding);;;Tegeler Straße;Kurze Wege ins Herz der Stadt: 1,5-Zimmer-Apartment mit Dachterrasse, ideal für Studenten 
132;Berlin;NO;8, 9;113345740;52.53966;13.35953;PURCHASE;7;3.0;13353;false;525000.0;6082.0;86.32;Wedding (Wedding);;;Tegeler Straße;Hochwertige 3-Zimmer-Wohnung: Genießen Sie die Sonne auf Ihrem Südbalkon im Herzen von Berlin
133;Berlin;YES;6;111205875;52.58741;13.39973;PURCHASE;7;3.0;13156;false;535000.0;6004.5;89.1;Niederschönhausen (Pankow);;;Uhlandstraße;Penthouse mit umlaufender Terrasse, Kaminofen und En-Suite Badezimmer
134;Berlin;YES;6;111205501;52.58741;13.39973;PURCHASE;7;4.0;13156;false;531000.0;5231.5;101.5;Niederschönhausen (Pankow);;;Uhlandstraße;Loftartige Familienwohnung mit Süßausrichtung und Blick auf parkähnliches Grundstück
135;Berlin;YES;6;111205355;52.58741;13.39973;PURCHASE;7;4.0;13156;false;529000.0;5348.8;98.9;Niederschönhausen (Pankow);;;Uhlandstraße;Nach Süden ausgerichtete 4-Zimmer Familienwohnung auf weitläufigem Grundstück
136;Berlin;YES;6;111205165;52.58741;13.39973;PURCHASE;7;3.0;13156;false;499000.0;5208.8;95.8;Niederschönhausen (Pankow);;;Uhlandstraße;3-Zimmer Gartenwohnung mit loftartigem Grundriss
137;Berlin;YES;6;111204064;52.58741;13.39973;PURCHASE;7;4.0;13156;false;540000.0;5000.0;108.0;Niederschönhausen (Pankow);;;Uhlandstraße;Familienwohnung mit Loftfeeling
138;Berlin;YES;6;111203545;52.58741;13.39973;PURCHASE;7;4.0;13156;false;565000.0;5071.8;111.4;Niederschönhausen (Pankow);;;Uhlandstraße;Gartenwohnung mit zwei Terrassen und Privatgärten
139;Berlin;YES;5;111994188;52.49222;13.44526;PURCHASE;7;3.0;12435;false;579000.0;7730.3;74.9;Treptow (Treptow);;;Karl-Kunger-Str.;Durchdachte 3-Zimmer Wohnung mit zwei Terrassen und Kaminofen
140;Berlin;YES;5;111993773;52.49222;13.44526;PURCHASE;8;4.0;12435;false;599000.0;6837.9;87.6;Treptow (Treptow);;;Karl-Kunger-Str.;4-Zimmer Stadtwohnung mit Südausrichtung und Blick ins Grüne
141;Berlin;YES;5;111993520;52.49222;13.44526;PURCHASE;8;4.0;12435;false;589000.0;6723.7;87.6;Treptow (Treptow);;;Karl-Kunger-Str.;Großzügige 4-Zimmer Familienwohnung mit zwei Bädern
142;Berlin;YES;5;111992888;52.49222;13.44526;PURCHASE;8;4.0;12435;false;569000.0;6495.4;87.6;Treptow (Treptow);;;Karl-Kunger-Str.;Kompakte 4-Zimmer Familienwohnung mit großem Südbalkon
143;Berlin;YES;2;114779033;52.49103;13.36432;PURCHASE;8;3.0;10827;false;715000.0;6554.2;109.09;Schöneberg (Schöneberg);;;Neue-Kulmer-Straße;Sanierte Dachwohnung mit West-Terrasse und Aufzug am Crellemarkt
144;Berlin;YES;21a;114894762;52.48659;13.28181;PURCHASE;8;2.0;14193;false;380000.0;5095.2;74.58;Grunewald (Wilmersdorf);;;Herthastraße;2-Zimmer-Eigentumswohnung im schönen Berlin-Grunewald - absolute Ruhelage!
145;Berlin;YES;5;115008741;52.45846;13.30932;PURCHASE;8;1.0;12165;false;147000.0;5091.8;28.87;Steglitz (Steglitz);;;Arno-Holz-Str.;Wohnen am Botanischen Garten in Berlin-Steglitz: 1-Zimmer-Wohnung in attraktiver Lage
146;Berlin;YES;;112923880;;;PURCHASE;8;2.0;10119;false;499000.0;6041.2;82.6;Mitte (Mitte);;;;Gepflegte Altbauwohnung mit klassischen Stilelementen und Balkon mit Blick auf den Weinbergsweg
147;Berlin;YES;54;111758112;52.52665;13.45164;PURCHASE;8;1.0;10249;false;221200.0;4614.1;47.94;Friedrichshain (Friedrichshain);;;Ebertystraße;Altbauwohnung nahe Volkspark Friedrichshain // Vermietet ohne Vorkaufsrecht + ohne Sperrfrist
148;Berlin;YES;4;109637511;52.50348;13.39371;PURCHASE;8;3.0;10969;false;804895.0;8122.0;99.1;Kreuzberg (Kreuzberg);;;Enckestraße;NeuHouse - Altbau-City-Apartment mit exklusiver Ausstattung und Aufdachterrasse
149;Berlin;YES;;114949753;;;PURCHASE;8;4.0;10787;false;1710500.0;11000.0;155.5;Tiergarten (Tiergarten);;;;TOP-LAGE IM BOTSCHAFTSVIERTEL!
150;Berlin;YES;;114993919;;;PURCHASE;8;1.0;12157;false;149000.0;4138.9;36.0;Steglitz (Steglitz);;;;GERÄUMIGES SINGLE-APARTMENT MIT LIFT UND RENOBEDARF IN RUHIGER, JEDOCH VERKEHRSGÜNSTIGER LAGE
151;Berlin;YES;;115198802;;;PURCHASE;8;4.0;12165;false;649000.0;5900.0;110.0;Steglitz (Steglitz);;;;IMMOBERLIN: Top-Wohnung mit Südwestbalkon & Tiefgaragenplatz
152;Berlin;YES;;95807374;;;PURCHASE;8;1.0;10435;false;350000.0;7000.0;50.0;Mitte (Mitte);;;;1-Zi-Wohnung (Studio) am Zionskirchplatz mit Balkon***Erstbezug nach hochwertiger Modernisierung
153;Berlin;YES;;115307388;;;PURCHASE;8;4.0;10997;false;799000.0;6146.2;130.0;Kreuzberg (Kreuzberg);;;;IMMOBERLIN: Heckmannufer! Kreuzberger Altbauwohnung mit Balkon
154;Berlin;YES;;111085696;;;PURCHASE;8;2.0;10787;false;419000.0;7350.9;57.0;Tiergarten (Tiergarten);;;;ALLEINAUFTRAG: STILVOLLES APARTMENT IM TIERGARTEN-DREIECK  MIT TG-STELLPLATZ (OPT.)
155;Berlin;NO;15;112776230;52.46079;13.43299;PURCHASE;8;3.5;12347;false;530265.0;5300.0;100.05;Britz (Neukölln);;;Suderoder Straße;Provisionsfrei: Helle Altbauwohnung in ruhiger Lage
156;Berlin;NO;6;113225139;52.52989;13.31709;PURCHASE;8;4.0;10553;false;495000.0;4194.9;118.0;Tiergarten (Tiergarten);;;Ufnaustraße;Provisionsfrei: Attraktiver Altbau in Kiezlage
157;Berlin;YES;;115273948;;;PURCHASE;8;5.0;10245;false;1100000.0;6748.5;163.0;Friedrichshain (Friedrichshain);;;;IMMOBERLIN: Top-Dachterrasse! Traumhafte Wohnung mit tollem Ambiente
158;Berlin;YES;;114774108;;;PURCHASE;8;2.0;13403;false;190000.0;3713.1;51.17;Wittenau (Reinickendorf);;;;BEZUGSFREIE 2 ZI. WOHNUNG MIT WEITBLICK IM HERZEN VON WITTENAU! AUCH ALS KAPITALANLAGE!
159;Berlin;YES;;107020938;;;PURCHASE;8;5.0;12165;false;895000.0;5593.8;160.0;Steglitz (Steglitz);;;;ALLEINAUFTRAG: HAUS-IM-HAUS! HOCHWERTIGE WOHNUNG NAHE BOTANISCHER GARTEN!
160;Berlin;YES;;114340190;;;PURCHASE;9;2.0;12107;false;199500.0;3356.3;59.44;Mariendorf (Tempelhof);;;;FÜR SELBSTNUTZER ODER KAPITALANLEGER: GUT GESCHNITTENE BALKONWOHNUNG BESICHTIGUNG AM WOCHENENDE!
161;Berlin;YES;;113648674;;;PURCHASE;9;1.5;12167;false;178500.0;4462.5;40.0;Steglitz (Steglitz);;;;WENIGE SCHRITTE ZUM TELTOWKANAL! FRISCH SANIERTES APARTMENT MIT BALKON,  GRÜNBLICK UND STELLPLATZ!
162;Berlin;YES;;110208694;;;PURCHASE;9;4.0;10115;false;1970000.0;13241.9;148.77;Mitte (Mitte);;;;Art Townhouse - Exquisite Wohnung über zwei Etagen mit Garten
163;Berlin;YES;;115346691;;;PURCHASE;9;3.0;10963;false;845060.0;8990.0;94.0;Kreuzberg (Kreuzberg);;;;500 Meter zum Potsdamer Platz! Charmantes Gründerzeit-City-Apartment!
164;Berlin;NO;3;111554313;52.49839;13.31409;PURCHASE;9;2.0;10707;false;665000.0;8866.7;75.0;Wilmersdorf (Wilmersdorf);;;Bayerische Straße;Provisionsfrei:Heller Altbautraum mit viel Potential
165;Berlin;NO;7;114621983;52.48729;13.3394;PURCHASE;9;2.0;10825;false;527160.0;6900.0;76.4;Schöneberg (Schöneberg);;;Meraner Straße;Provisionsfrei: Frisch sanierte Wohnung mit Terrasse
166;Berlin;NO;32;113780818;52.4958;13.2973;PURCHASE;9;3.0;10709;false;688432.0;6800.0;101.24;Wilmersdorf (Wilmersdorf);;;Westfälische Straße;Provisionsfrei: Großzügig geschnittene Dachgeschosswohnung
167;Berlin;NO;;113985382;;;PURCHASE;9;2.0;12169;false;290000.0;5087.7;57.0;Steglitz (Steglitz);;;;Am Steglitzer Stadtpark: Herrliche Wohnung zum Einziehen oder Vermieten
168;Berlin;YES;65;109915060;52.5109;13.45223;PURCHASE;9;2.0;10243;false;469000.0;7328.1;64.0;Friedrichshain (Friedrichshain);;;Warschauer Straße;2 Zimmer im Friedrichshainer Altbau - frisch saniert und am Puls der Stadt!
169;Berlin;YES;21;109423126;52.51959;13.30594;PURCHASE;9;2.0;10587;false;245000.0;3612.5;67.82;Charlottenburg (Charlottenburg);;;Wintersteinstraße;Winterstein:VERMIETETE 2 Zimmer-Wohnung mit Balkon
170;Berlin;YES;34;113338201;52.49571;13.42762;PURCHASE;9;2.0;10999;false;539000.0;7640.0;70.55;Kreuzberg (Kreuzberg);;;Lausitzer Straße;Selbstverwirklichung auf 70 qm!
171;Berlin;YES;34;113322262;52.49571;13.42762;PURCHASE;9;4.0;10999;false;999000.0;8399.9;118.93;Kreuzberg (Kreuzberg);;;Lausitzer Straße;Charaktervoll Leben im stuckverzierten Vorderhaus
172;Berlin;YES;16;108776901;52.43434;13.27718;PURCHASE;9;2.0;14167;false;365000.0;4932.4;74.0;Zehlendorf (Zehlendorf);;;Brettnacher Straße;Wohntraum mit Komfort und Raffinesse in Zehlendorf
173;Berlin;YES;5;113722833;52.50109;13.45144;PURCHASE;9;3.0;10245;false;1690000.0;15504.6;109.0;Friedrichshain (Friedrichshain);;;Stralauer Allee;Eigener Garten direkt an der Spree: Wasserlage in Friedrichshain
174;Berlin;YES;21;109422996;52.51959;13.30585;PURCHASE;9;2.0;10587;false;245000.0;3612.5;67.82;Charlottenburg (Charlottenburg);;;Wintersteinstraße;Winterstein: vermietete 2 Zimmer-Wohnung mit Balkon
175;Berlin;YES;65;109915054;52.5109;13.45223;PURCHASE;9;2.0;10243;false;475000.0;6986.3;67.99;Friedrichshain (Friedrichshain);;;Warschauer Straße;Kernsanierte 2-Zimmer-Altbauwohnung im Boxhagener Kiez!
176;Berlin;YES;56;110477575;52.51477;13.38703;PURCHASE;9;3.0;10117;false;1950000.0;10804.5;180.48;Mitte (Mitte);;;Französische Straße;Salon-Apartment der Extraklasse in Berliner Top-Lage nahe Gendarmenmarkt!
177;Berlin;YES;5;114737942;52.49051;13.37624;PURCHASE;9;4.0;10965;false;1103700.0;6764.1;163.17;Kreuzberg (Kreuzberg);;;Katzbachstraße;Gründerzeitschöne Eleganz & großräumige Nonchalance - Residieren in Westkreuzberg!
178;Berlin;YES;00;113167716;52.49191;13.27822;PURCHASE;9;4.5;14193;false;3000000.0;14977.5;200.3;Grunewald (Wilmersdorf);;;Wallotstraße;Traumpalais mit Terrasse und Garten – direkt am Halensee
179;Berlin;YES;1;112774229;52.51009;13.37431;PURCHASE;9;3.0;10785;false;860000.0;7166.7;120.0;Tiergarten (Tiergarten);;;Bellevuestraße;Mit 3D-Rundgang: Highlight am Potsdamer Platz - Domizil mit Sony-Center-Panorama
180;Berlin;YES;66;110639044;52.50633;13.42247;PURCHASE;10;3.5;10179;false;1995000.0;10597.6;188.25;Mitte (Mitte);;;Adalbertstraße;Luxuriös wohnen in Mitte mit Panoramablick und 150 qm Terrassenfläche
181;Berlin;NO;87;112830535;52.45182;13.33497;PURCHASE;10;4.0;12167;false;699300.0;6621.5;105.61;Steglitz (Steglitz);;;Albrechtstraße;Große Dachterrasse und Platz für die ganze Familie: 4-Zimmer-Wohnung in Steglitz-Zehlendorf
182;Berlin;NO;87;112830531;52.45182;13.33497;PURCHASE;10;1.0;12167;false;303800.0;6407.9;47.41;Steglitz (Steglitz);;;Albrechtstraße;Durchdachte Aufteilung und Terrasse im privaten Garten: 1-Zimmer-Wohnung in Steglitz-Zehlendorf
183;Berlin;NO;87;112830525;52.45182;13.33497;PURCHASE;10;1.0;12167;false;305300.0;6554.3;46.58;Steglitz (Steglitz);;;Albrechtstraße;1-Zimmer-Wohnung in Steglitz-Zehlendorf mit Balkon in Westausrichtung
184;Berlin;NO;87;111312748;52.45182;13.33497;PURCHASE;10;3.0;12167;false;559300.0;6469.6;86.45;Steglitz (Steglitz);;;Albrechtstraße;Zwei Balkone und viel Platz: 3-Zimmer-Wohnung im grünen Steglitz-Zehlendorf
185;Berlin;NO;87;111312745;52.45182;13.33497;PURCHASE;10;1.0;12167;false;301300.0;6567.1;45.88;Steglitz (Steglitz);;;Albrechtstraße;Steglitz-Zehlendorf: hochwertige 1-Zimmer-Wohnung mit großem Balkon
186;Berlin;NO;87;111312741;52.45182;13.33497;PURCHASE;10;2.0;12167;false;419200.0;6641.3;63.12;Steglitz (Steglitz);;;Albrechtstraße;Zuhause in Steglitz-Zehlendorf: 2-Zimmer-Wohnung mit Dachterrasse zum geschützten Innenhof
187;Berlin;NO;87;111312738;52.45182;13.33497;PURCHASE;10;1.0;12167;false;339500.0;6593.5;51.49;Steglitz (Steglitz);;;Albrechtstraße;Zur Eigennutzung oder Kapitalanlage: 1-Zimmer-Wohnung mit großem Balkon in Steglitz-Zehlendorf
188;Berlin;NO;87;111312737;52.45182;13.33497;PURCHASE;10;4.0;12167;false;745300.0;6600.2;112.92;Steglitz (Steglitz);;;Albrechtstraße;Weitläufige 4-Zimmer-Wohnung mit Dachterrasse zum geschützten Innenhof in Steglitz-Zehlendorf
189;Berlin;YES;;113925256;;;PURCHASE;10;3.0;10243;false;420000.0;5793.9;72.49;Friedrichshain (Friedrichshain);;;;BEZUGSFREI: Altbau-Eigentumswohnung in Friedrichshain - 3 Zimmer, ca. 71 m²
190;Berlin;YES;;111682641;;;PURCHASE;10;2.0;10243;false;310000.0;5451.0;56.87;Friedrichshain (Friedrichshain);;;;Ideal für Singles & Paare: 2-Zimmer-Eigentumswohnung, ca. 57 m², sofort bezugsfrei!
191;Berlin;YES;;111682631;;;PURCHASE;10;2.0;10243;false;320000.0;5786.6;55.3;Friedrichshain (Friedrichshain);;;;Effizient geschnittene 2 Zimmer, ca. 56 m², Perfekt für Singles & Paare, sofort bezugsfrei!
192;Berlin;YES;;111682627;;;PURCHASE;10;2.0;10243;false;290000.0;5870.4;49.4;Friedrichshain (Friedrichshain);;;;Bezugsfreie 2-Zimmer-Wohnung mit Blick ins Grüne, ca. 50 m². Perfekt für Singles & Paare!
193;Berlin;YES;;111682601;;;PURCHASE;10;3.0;10243;false;410000.0;5798.3;70.71;Friedrichshain (Friedrichshain);;;;Perfekt für Paare: Helle, geräumige 3-Zimmer-Wohnung in Friedrichshain. Sofort bezugsfrei!
194;Berlin;YES;;111675262;;;PURCHASE;10;2.0;10243;false;280000.0;5630.4;49.73;Friedrichshain (Friedrichshain);;;;Ideales Investment. Herrliche Wohnung nahe Simon-Dach-Kiez
195;Berlin;YES;;115451629;;;PURCHASE;10;5.0;10249;false;995000.0;7633.3;130.35;Friedrichshain (Friedrichshain);;;;"Panoramaterrasse und imposante Raumhöhen -
Wohlfühlen auf hohem Niveau"
196;Berlin;YES;7;115332150;52.55603;13.4304;PURCHASE;10;3.0;13086;false;625000.0;5449.0;114.7;Weißensee (Weißensee);;;Brauhausstr.;Attraktive DG-Maisonette mit Freiblick nahe Prenzlauer Berg
197;Berlin;YES;;114366270;;;PURCHASE;10;2.0;10965;false;398000.0;6030.3;66.0;Kreuzberg (Kreuzberg);;;;Altersgerechtes Wohnen im Viktoria Quartier! 2 Zimmer Wohnung in begehrter Lage von Berlin-Kreuzberg
198;Berlin;YES;;115294582;;;PURCHASE;10;3.0;10711;false;770000.0;7971.8;96.59;Wilmersdorf (Wilmersdorf);;;;"EXKLUSIVE NEUBAU-WOHNUNG 
IN RUHIGER KU´DAMM-SEITENSTRAßE"
199;Berlin;NO;5;114579519;52.49401;13.38979;PURCHASE;10;2.0;10961;false;352000.0;5695.8;61.8;Kreuzberg (Kreuzberg);;;Baruther Straße;Wohnen am Bergmannkiez: Moderne 2-Zimmer-Wohnung mit hochwertiger Ausstattung
200;Berlin;NO;5;114579517;52.49401;13.38979;PURCHASE;11;2.0;10961;false;407000.0;7915.2;51.42;Kreuzberg (Kreuzberg);;;Baruther Straße;Wohnen im Neubau: Moderne 2-Zimmer-Wohnung mit Garten und sonniger Terrasse in Kreuzberg
201;Berlin;NO;5;114579516;52.49401;13.38979;PURCHASE;11;2.0;10961;false;410000.0;6909.3;59.34;Kreuzberg (Kreuzberg);;;Baruther Straße;Großes Schlafzimmer und Loggia: Gemütliche 2-Zimmer-Wohnung am Bergmannkiez
202;Berlin;NO;5;114579514;52.49401;13.38979;PURCHASE;11;2.0;10961;false;385000.0;6545.4;58.82;Kreuzberg (Kreuzberg);;;Baruther Straße;Super Lage in Kreuzberg: Moderne 2-Zimmer-Wohnung mit Loggia und hochwertiger Ausstattung
203;Berlin;NO;5;114579512;52.49401;13.38979;PURCHASE;11;2.0;10961;false;440000.0;7393.7;59.51;Kreuzberg (Kreuzberg);;;Baruther Straße;Wohnen am Bergmannkiez: Gemütliche 2-Zimmer-Wohnung mit Loggia und großem Schlafzimmer
204;Berlin;NO;5;114579511;52.49401;13.38979;PURCHASE;11;2.0;10961;false;416000.0;7761.2;53.6;Kreuzberg (Kreuzberg);;;Baruther Straße;Modern und hochwertig ausgestattet: 2-Zimmer-Wohnung in super Lage am Bergmannkiez
205;Berlin;NO;5;114579510;52.49401;13.38979;PURCHASE;11;2.0;10961;false;450000.0;7628.4;58.99;Kreuzberg (Kreuzberg);;;Baruther Straße;Zentrale Lage in Kreuzberg: Moderne 2-Zimmer-Wohnung mit Loggia und hochwertiger Ausstattung
206;Berlin;NO;5;114579505;52.49401;13.38979;PURCHASE;11;2.0;10961;false;848000.0;9498.2;89.28;Kreuzberg (Kreuzberg);;;Baruther Straße;Große 2-Zimmer-Wohnung mit zwei Dachterrassen in sehr gut angebundener Lage in Kreuzberg
207;Berlin;YES;;113233593;;;PURCHASE;11;2.0;10119;false;469000.0;6022.1;77.88;Mitte (Mitte);;;;City-Apartment im Szenekiez: Wohnen in gepflegtem Altbau in der Torstraße
208;Berlin;YES;50;114877399;52.49668;13.30076;PURCHASE;11;4.0;10709;false;925000.0;7855.0;117.76;Wilmersdorf (Wilmersdorf);;;Nestorstraße;Umgeben von erlesenen Möglichkeiten: 4-Zimmer-Stadtwohnung in exklusiver Lage
209;Berlin;YES;13;113578522;52.44284;13.31135;PURCHASE;11;3.0;12203;false;538000.0;5434.3;99.0;Lichterfelde (Steglitz);;;Undinestr. 11, Flotowstr.;Aufgepasst! Charmante bezugsfreie Altbauwohnung  Nähe Botanischer Garten
210;Berlin;YES;17;114559751;52.5474;13.40251;PURCHASE;11;2.0;10437;false;270000.0;4465.8;60.46;Prenzlauer Berg (Prenzlauer Berg);;;Korsörer Straße;PRENZLAUER BERG- 2-Zi-Altbauwohnung - bezugsfrei
211;Berlin;YES;28;110363685;52.51554;13.3896;PURCHASE;11;3.0;10117;false;950000.0;6874.1;138.2;Mitte (Mitte);;;Behrenstrasse;IDEALE HAUPTSTADTWOHNUNG | MAISONETTE | ZENTRALE LAGE | QUARTIER 208 | FRIEDRICHSTRASSE
