;id;title;city;quarter;postcode;street;houseNo;purchase_price;rent_cold;qm;n_room;latitude;longitude;privateOffer;marketingType;hasCourtage;n_page_is24;rent_cold_per_qm
111;114939331;Hasenheide - Leben im Quartier;Berlin;Neukölln (Neukölln);10967;Hasenheide;74;;778.19;28.82;1.0;52.48795;13.41262;false;RENT;;6;27.0
112;114939327;Hasenheide - Leben im Quartier;Berlin;Neukölln (Neukölln);10967;Hasenheide;74;;774.55;28.69;1.0;52.48795;13.41262;false;RENT;;6;27.0
113;114939307;Hasenheide - Leben im Quartier;Berlin;Neukölln (Neukölln);10967;Hasenheide;74;;773.63;28.65;1.0;52.48795;13.41262;false;RENT;;6;27.0
114;114939301;Hasenheide - Leben im Quartier;Berlin;Neukölln (Neukölln);10967;Hasenheide;74;;771.01;28.56;1.0;52.48795;13.41262;false;RENT;;6;27.0
115;114939293;Hasenheide - Leben im Quartier;Berlin;Neukölln (Neukölln);10967;Hasenheide;74;;737.69;27.32;1.0;52.48795;13.41262;false;RENT;;6;27.0
116;115291391;Lichtenberg - lichtdurchflutete 2 Zimmerwohnung - Balkon - ca 59 m² - 699 € warm;Berlin;Friedrichsfelde (Lichtenberg);10315;Alt Friedrichsfelde;122;;557.0;58.63;2.0;52.51089;13.50717;false;RENT;;6;9.5
117;115418952;3 Zimmerwohnung Neukölln - Tageslichtbad - Laminat - Balkon - 1.173 € warm;Berlin;Neukölln (Neukölln);12059;Sonnenallee;142;;881.0;90.85;3.0;52.47917;13.44469;false;RENT;;6;9.7
118;100591334;Lichtdurchflutetes Appartement - Tageslichtbad - Laminat - Balkon - 604 € warm;Berlin;Tempelhof (Tempelhof);12101;Schulenburgring;125;;503.0;38.48;1.0;52.48233;13.38313;false;RENT;;6;13.1
119;111945160;Sofort bezugsfertig: 3-Zimmer-Dachgeschosswohnung mit Balkon ;Berlin;Karow (Weißensee);13125;Am Hohen Feld;"125a
";;1158.95;89.15;3.0;52.6137;13.49547;false;RENT;;6;13.0
120;109379660;Sofort bezugsfertig: 2-Zimmer-Wohnung mit Terrasse ;Berlin;Karow (Weißensee);13125;Am Hohen Feld;"125a
";;798.98;67.71;2.0;52.6137;13.49547;false;RENT;;7;11.8
121;113582296;Erstbezug nach Sanierung: 3-Zimmer-Wohnung mit Einbauküche nach Ihren Wünschen + 2 Balkonen in Mitte;Berlin;Mitte (Mitte);10115;Habersaathstraße;15;;1553.85;115.1;3.0;52.53141;13.37558;false;RENT;;7;13.5
122;115406071;Komfortable 3-Zimmer-Wohnung mit Wannenbad, Gäste-WC und Terrasse;Berlin;Rummelsburg (Lichtenberg);10317;Paula-Fürst-Str.;8;;1614.9;115.35;3.0;52.49504;13.48324;false;RENT;;7;14.0
123;115399998;Traumhafte 4-Zimmer-Wohnung mit Terrasse und Loggia.;Berlin;Wedding (Wedding);13355;Lichtburgring;28;;1995.79;112.12;4.0;52.54666;13.39952;false;RENT;;7;17.8
124;115374427;Beeindruckende 3-Zimmer-Wohnung  mit 2 Bädern;Berlin;Mitte (Mitte);10117;Seydelstr.;21;;2001.02;132.87;3.0;52.50922;13.4046;false;RENT;;7;15.1
125;115374428;Lichtdurchflutete 3 Zimmerwohnung mit Südbalkon;Berlin;Pankow (Pankow);13187;Galenusstr.;63 B;;1516.62;108.33;3.0;52.5798;13.42153;false;RENT;;7;14.0
126;114849096;Luxus Wohnung in Top-Lage am Ku-Damm!;Berlin;Wilmersdorf (Wilmersdorf);10707;Lietzenburger Str.;101;;2555.43;115.84;2.5;52.49942;13.31874;false;RENT;;7;22.1
127;114393406;Feines 1-Zimmer-Appartement in Charlottenburg;Berlin;Charlottenburg (Charlottenburg);10587;Dovestraße;5;;829.0;37.69;1.0;52.52022;13.31986;false;RENT;;7;22.0
128;114392838;Großes 1-Zimmer-Appartement zum Wohlfühlen;Berlin;Charlottenburg (Charlottenburg);10587;Dovestraße;5;;891.0;40.51;1.0;52.52022;13.31986;false;RENT;;7;22.0
129;114391629;Kleines 2-Zimmer-Appartement mit Eckbalkon;Berlin;Charlottenburg (Charlottenburg);10587;Dovestraße;3C;;931.0;44.32;1.0;52.52001;13.31953;false;RENT;;7;21.0
130;114282903;Feines 1-Zimmer-Appartement mit Balkon;Berlin;Charlottenburg (Charlottenburg);10587;Dovestraße;5;;626.0;25.0;1.0;52.52022;13.31986;false;RENT;;7;25.0
131;113681529;Atraktives 1-Zimmer-Appartement mit cleverer Wohnlösung;Berlin;Charlottenburg (Charlottenburg);10587;Dovestraße;5;;899.0;42.83;1.0;52.52022;13.31986;false;RENT;;7;21.0
132;112416508;Typ-5: 3-Zimmer-Wohnung mit Doppel-Balkon / Garten-Terrasse;Berlin;Charlottenburg (Charlottenburg);10587;Dovestraße;3C;;1345.0;79.13;3.0;52.52001;13.31953;false;RENT;;7;17.0
133;112415224;Typ-4: 3-Zimmer-Wohnung mit Teil Spree-Blick;Berlin;Charlottenburg (Charlottenburg);10587;Dovestraße;3C;;1570.0;95.0;3.0;52.52001;13.31953;false;RENT;;7;16.5
134;110595543;Großzügige Maisonette-Wohnung mit Kamin in einem Zweifamilienhaus;Berlin;Dahlem (Zehlendorf);14195;;;;4500.0;152.45;8.0;;;false;RENT;;7;29.5
135;115422589;Lichtdurchflutetes Penthouse mit exklusiver Ausstattung, in zentraler Wohnlage ***Lift***Terrasse***;Berlin;Lichtenberg (Lichtenberg);10367;;;;2450.0;165.0;3.5;;;false;RENT;;7;14.8
136;115207612;Über den Dächern von Friedrichshain;Berlin;Friedrichshain (Friedrichshain);10245;Boxhagenerstraße;62a;;1636.65;109.11;3.0;52.50578;13.4703;false;RENT;;7;15.0
137;114622500;Hochwertige Penthouse Wohnung mit zwei sonnigen Terrassen und EBK;Berlin;Hermsdorf (Reinickendorf);13467;Glienicker Straße;6;;1988.08;136.17;4.0;52.6165;13.3096;false;RENT;;7;14.6
138;115408414;Besichtigung am Donnerstag, den 23.01.2020 um 14:30 Uhr! NEU modernisierte 2 Zimmer Wohnung!;Berlin;Köpenick (Köpenick);12557;Grünauer Straße;129 a;;580.0;59.62;2.0;52.44156;13.56997;false;RENT;;7;9.7
139;115403048;Wohnen im „Lindenhof“: Elegante 2-Zimmer-Wohnung mit West-Loggia;Berlin;Lichtenberg (Lichtenberg);10365;Im Lindenhof;1;;645.0;48.0;2.0;52.51848;13.50707;false;RENT;;7;13.4
140;114489633;"Wohnen im „Lindenhof"": Stilvolle Wohnung mit Ost-Balkon";Berlin;Lichtenberg (Lichtenberg);10365;Klara-Weyl-Straße;10;;1519.0;109.0;4.0;52.51897;13.50787;false;RENT;;8;13.9
141;114489344;"Wohnen im „Lindenhof"": Exclusive Dachgeschoss-Wohnung in der Turmvilla";Berlin;Lichtenberg (Lichtenberg);10365;Im Lindenhof;19;;1017.0;75.0;2.0;52.51876;13.50838;false;RENT;;8;13.6
142;115401398;Großzügiges Penthouse mit Weitblick über Berlin!;Berlin;Kreuzberg (Kreuzberg);10969;Oranienplatz;2;;3320.0;207.0;3.0;52.50273;13.41476;false;RENT;;8;16.0
143;115147800;Furnished apartment Am Lokdepot!!!;Berlin;Kreuzberg (Kreuzberg);10965;Am Lokdepot;13;;1799.0;115.0;3.0;52.48577;13.37374;false;RENT;;8;15.6
144;114901835;Top Singlewohnung in Berlin- Mahlsdorf!!;Berlin;Mahlsdorf (Hellersdorf);12623;Hönower Str.;189;;480.0;42.61;1.0;52.5217;13.61859;false;RENT;;8;11.3
145;114746289;Hochwertige 3-Zimmer-Wohnung in der Nähe vom S-Bahn- Ring!;Berlin;Friedrichshain (Friedrichshain);10247;Erich-Nehlhans-Str.;19;;1690.0;95.0;3.0;52.52415;13.45939;false;RENT;;8;17.8
146;115269790;"KOMFORTABEL WOHNEN IM ERSTBEZUG - BESICHTIGUNG AM 26.01.2020 - siehe unter ""Sonstiges""";Berlin;Hellersdorf (Hellersdorf);12627;Martin-Riesenburger-Straße;40;;879.0;80.78;3.0;52.53375;13.61439;false;RENT;;8;10.9
147;115269561;"KOMFORTABEL WOHNEN IM ERSTBEZUG - BESICHTIGUNG AM 26.01.2020 - siehe unter ""Sonstiges""";Berlin;Hellersdorf (Hellersdorf);12627;Martin-Riesenburger-Straße;42;;859.0;79.88;3.0;52.53371;13.61458;false;RENT;;8;10.8
148;115269165;Super 2 Zimmerwohnung;Berlin;Alt-Hohenschönhausen (Hohenschönhausen);13055;Simon-Bolivar-Str.;18A;;693.63;66.06;2.0;52.53623;13.49046;false;RENT;;8;10.5
149;115398198;High-quality furnished apartment near Charlottenburg Palace;Berlin;Charlottenburg (Charlottenburg);10589;Tauroggener Straße;35b;;790.0;12.0;1.0;52.52681;13.30132;false;RENT;;8;65.8
150;115266442;Modern co-living apartment close to central station in a popular and trendy neighborhood;Berlin;Tiergarten (Tiergarten);10557;Klara Franke Straße;8;;780.0;21.0;1.0;52.53275;13.36128;false;RENT;;8;37.1
151;114700529;Erstbezug 4-Zimmerwohnung mit 3 Balkonen in Schmargendorf zu vermieten;Berlin;Schmargendorf (Wilmersdorf);14199;Breite Straße;43;;2000.0;110.95;4.0;52.4736;13.29579;false;RENT;;8;18.0
152;114620545;Erstbezug 2-Zimmerwohnung mit Süd-Balkon in Schmargendorf;Berlin;Schmargendorf (Wilmersdorf);14199;Breite Straße;43;;929.0;43.0;2.0;52.4736;13.29579;false;RENT;;8;21.6
153;114414026;Nutzen Sie Ihre Chance - 2 Zimmerwohnung mit begehbaren Kleiderschrank in zentraler Lage;Berlin;Wedding (Wedding);13447;Reinickendorfer Straße;4;;979.4;78.0;2.0;52.54087;13.37034;false;RENT;;8;12.6
154;114263689;Wohnen im „Lindenhof“: Attraktive MOVE-IN-Suite mit Sonnen-Loggia und Freisitz;Berlin;Lichtenberg (Lichtenberg);10365;Im Lindenhof;1;;660.0;51.0;2.0;52.51848;13.50707;false;RENT;;8;12.9
155;114991161;Exklusive 2-Zimmer-Wohnung für gehobene Ansprüche in Berlin Mitte;Berlin;Mitte (Mitte);10179;Voltairestraße;.;;1078.52;58.62;2.0;52.51741;13.41611;false;RENT;;8;18.4
156;114990985;Wohnen auf höchstem Niveau im 10. Obergeschoss des Grandaire;Berlin;Mitte (Mitte);10179;Voltairestraße;.;;1370.0;59.57;2.0;52.51741;13.41611;false;RENT;;8;23.0
157;114990946;Concierge-Service und gemeinschaftlicher Dachgarten - im Grandaire Standard;Berlin;Mitte (Mitte);10179;Voltairestraße;.;;1360.55;80.75;2.0;52.51741;13.41611;false;RENT;;8;16.8
158;114990867;Mitte - 2-Zimmer-Wohnung mit hochwertiger Ausstattung;Berlin;Mitte (Mitte);10179;Voltairestraße;.;;1631.47;75.01;2.0;52.51741;13.41611;false;RENT;;8;21.8
159;114990862;Traumhafte 2-Zimmer-Wohnung mit Loggia und hauseigenem Fitnessraum;Berlin;Mitte (Mitte);10179;Voltairestraße;.;;1126.07;63.62;2.0;52.51741;13.41611;false;RENT;;8;17.7
160;114990844;Hochwertige Wohnung nahe dem Alexanderplatz - Concierge inklusive;Berlin;Mitte (Mitte);10179;Voltairestraße;.;;1037.49;58.62;2.0;52.51741;13.41611;false;RENT;;9;17.7
161;114990838;Moderne und komfortable  2-Zimmer-Wohnung in Berlin Mitte ;Berlin;Mitte (Mitte);10179;Voltairestraße;.;;1106.92;61.33;2.0;52.51741;13.41611;false;RENT;;9;18.0
162;114990701;Das GRANDAIRE bietet besonderes Lebensgefühl mit vielen Extras inklusive;Berlin;Mitte (Mitte);10179;Voltairestraße;.;;996.29;58.61;2.0;52.51741;13.41611;false;RENT;;9;17.0
163;114990690;Wohnen im Grandaire mit gemeinschaftlicher Dachterrasse und Fitnessraum ;Berlin;Mitte (Mitte);10179;Voltairestraße;.;;1247.16;69.1;2.0;52.51741;13.41611;false;RENT;;9;18.0
164;114990588;Stilvolle 2-Zimmer-Wohnung im Grandaire Berlin ;Berlin;Mitte (Mitte);10179;Voltairestraße;.;;1189.86;68.58;2.0;52.51741;13.41611;false;RENT;;9;17.3
165;114990534;*Für Familien mit großen Ansprüchen - Indoor-Spielplatz und Concierge inklusive*;Berlin;Mitte (Mitte);10179;Voltairestraße;.;;1901.84;91.66;3.0;52.51741;13.41611;false;RENT;;9;20.7
166;114990459;Traumhafte 2-Zimmer-Wohnung direkt am Alexanderplatz;Berlin;Mitte (Mitte);10179;Voltairestraße;.;;1073.53;61.88;2.0;52.51741;13.41611;false;RENT;;9;17.3
167;114990450;Für besonders hohe Ansprüche - mit Concierge und Fitnessraum in Mitte;Berlin;Mitte (Mitte);10179;Voltairestraße;.;;2977.94;143.52;3.5;52.51741;13.41611;false;RENT;;9;20.7
168;114990406;*Concierge-Service und Fitnessraum inklusive*;Berlin;Mitte (Mitte);10179;Voltairestraße;.;;1380.51;78.0;3.0;52.51741;13.41611;false;RENT;;9;17.7
169;114990384;3-Zimmer-Wohnung mit viel Komfort am Alexanderplatz;Berlin;Mitte (Mitte);10179;Voltairestraße;.;;1384.08;72.47;3.0;52.51741;13.41611;false;RENT;;9;19.1
170;114990205;3-Zimmer-Wohnung für gehobene Ansprüche in Mitte;Berlin;Mitte (Mitte);10179;Voltairestraße;.;;1510.49;91.55;3.0;52.51741;13.41611;false;RENT;;9;16.5
171;115171548;Schöne Wohnung in Charlottenburg unweit des Olympiastadions!;Berlin;Charlottenburg (Charlottenburg);14055;Angerburger Allee;51;;382.08;48.0;1.5;52.50945;13.22141;false;RENT;;9;8.0
172;115171447;2-Zimmerwohnung im grünen Hakenfelde sucht neuen Mieter!;Berlin;Spandau (Spandau);13587;Hakenfelderstr.;9;;440.67;70.0;2.0;52.56662;13.19883;false;RENT;;9;6.3
173;90622511;tolle Singlewohnung in Moabit!;Berlin;Tiergarten (Tiergarten);10551;Stromstr.;40;;455.68;34.23;1.0;52.53068;13.34226;false;RENT;;9;13.3
174;115239740;*Erstbezug* möbliertes Sudio mit Balkon in Tempelhof-Schöneberg;Berlin;Marienfelde (Tempelhof);12277;Malteserstraße;148;;847.0;30.0;1.0;52.41863;13.3601;false;RENT;;9;28.2
175;115251654;*Erstbezug* möblierte 2-Zi Wohnung mit Balkon in Tempelhof-Schöneberg;Berlin;Marienfelde (Tempelhof);12277;Malteserstraße;148;;1193.0;63.0;2.0;52.41863;13.3601;false;RENT;;9;18.9
176;115221182;Hasenheide - Leben im Quartier;Berlin;Neukölln (Neukölln);10967;Hasenheide;74;;1697.49;106.09;4.0;52.48795;13.41262;false;RENT;;9;16.0
177;113736012;Traumhafte, vollmöblierte Dachgeschosswohnung mit Nord- und Südterrasse & Blick auf Fernsehturm ;Berlin;Mitte (Mitte);10119;Torstraße;72;;2849.0;145.0;4.0;52.52893;13.40711;false;RENT;;9;19.6
178;114217033;Spandau-Hakenfelde:  1,5-Zimmer, renoviert!  ;Berlin;Spandau (Spandau);13587;Am Forstacker;29;;423.0;58.6;1.1;52.565;13.20053;false;RENT;;9;7.2
179;107079311;Kuschelige 2- Zimmer-Wohnung mit zwei Balkonen zur Südseite!;Berlin;Schöneberg (Schöneberg);10785;Kurfürstenstr.;137;;1200.0;70.63;2.0;52.50119;13.357;false;RENT;;9;17.0
180;114446618;Zum Anfang des Jahres kommen die Schmuckstücke ans Tageslicht.....;Berlin;Friedenau (Schöneberg);12159;Moselstraße;7-8;;1993.0;128.56;3.0;52.46926;13.33467;false;RENT;;10;15.5
181;115133306;Neu renovierte 2 Zimmer-EG-Wohnung in Tiergarten, Berlin;Berlin;Tiergarten (Tiergarten);10555;;;;655.0;58.0;2.0;;;true;RENT;;10;11.3
182;115132946;Erstbezug nach Kernsanierung, provisionsfrei vom Eigentümer.!;Berlin;Wedding (Wedding);13347;Reinickendorferstr.;00;;685.74;35.94;1.0;52.54877;13.36889;false;RENT;;10;19.1
183;115131914;Leider keine Besichtigungstermine mehr möglich.;Berlin;Wedding (Wedding);13347;Reinickendorferstr.;00;;888.33;55.59;2.0;52.54877;13.36889;false;RENT;;10;16.0
184;111605421;Erstbezug in Wasserlage: Großzügiges 2 bis 3-Zimmer-Loft direkt an der Alten Spree in Köpenick;Berlin;Köpenick (Köpenick);12555;Friedrichshagener Straße;2;;1600.0;145.0;3.0;52.45263;13.57588;true;RENT;;10;11.0
185;115468369;Schöne Wohnung im 3.OG! Für Handwerker*innen besonders geeignet! AB SOFORT und PROVISIONSFREI !;Berlin;Friedrichshain (Friedrichshain);10247;;;;498.0;40.0;1.0;;;false;RENT;;10;12.4
186;114922560;Möblierte Luxus 2-Zimmer Wohnung am Mauerpark - Luxury 2-room-apartment;Berlin;Prenzlauer Berg (Prenzlauer Berg);13355;;;;1290.0;62.0;2.0;;;false;RENT;;10;20.8
187;83467030;Sehr Schöne 3- Zi Altbauwohnung,viel Sonne, Parkettboden (Neuverlegung) auch Teilgewebe möglich;Berlin;Wedding (Wedding);13351;Togostraße;6;;970.0;89.0;3.0;52.54952;13.34746;false;RENT;;10;10.9
188;115447448;ERSTBEZUG NACH SANIERUNG - 4 Zimmer mit Balkon und Parkblick - Toplage Steglitz;Berlin;Steglitz (Steglitz);12169;Filandastraße;22;;1645.0;117.64;4.0;52.45652;13.33224;true;RENT;;10;14.0
189;113300215;Großräumige 3-Zimmer-Wohnung ca. 100 m² in Berlin-Frohnau;Berlin;Frohnau (Reinickendorf);13465;;;;1150.0;100.0;3.0;;;false;RENT;;10;11.5
190;115321795;Dachgeschosswohnung mit Balkon Neubau;Berlin;Wilmersdorf (Wilmersdorf);10717;Brandenburgische Strasse;53;;1600.0;55.0;2.0;52.49379;13.3094;false;RENT;;10;29.1
191;107273134;Wunderschönes Duplex in Charlottenburg - komplett renoviert 5 Zimmer, 2 Bäder;Berlin;Charlottenburg (Charlottenburg);10627;Schillerstr.;0;;2200.0;157.0;5.0;52.50988;13.3039;true;RENT;;10;14.0
192;115310240;Neubauwohnung mit 2,5 Zimmern und 2 Dachterrassen;Berlin;Pankow (Pankow);13189;Binzstraße;42;;1430.0;83.5;2.5;52.56422;13.42368;false;RENT;;10;17.1
193;115225307;Sonnendurchflutete, gepflegte 3,5-Zimmer-Dachgeschosswhg. am Victoria Park/Bergmann Kiez - Kreuzberg;Berlin;Kreuzberg (Kreuzberg);10965;Kreuzbergstraße;24;;1326.75;119.18;3.5;52.49006;13.38;true;RENT;;10;11.1
194;115379540;Erstbezug: attraktive 2-Zimmer-Wohnung mit EBK, Balkon und TG-Stellplatz in direkter Nähe zum Hbf;Berlin;Tiergarten (Tiergarten);10557;Lehrterstr.;23a;;970.0;54.0;2.0;52.53064;13.36223;true;RENT;;10;18.0
195;112994268;Auguststraße: möblierte große 2 Zi Whg denkmalgeschützter AB Feb bis Ende 2020, evtl länger;Berlin;Mitte (Mitte);10117;;;;1470.0;84.0;2.0;;;false;RENT;;10;17.5
196;83921698;Wohntraum im Herzen Berlins;Berlin;Tiergarten (Tiergarten);10551;;;;1450.0;123.0;4.0;;;false;RENT;;10;11.8
197;108357384;Exklusive,geräumige Untergeschosswohnung i.Mehrfamilienhaus direkt a.Großen Müggelsee,Erstvermietung;Berlin;Friedrichshagen (Köpenick);12587;Müggelseedamm;270;;2457.8;122.89;3.0;52.44758;13.63736;true;RENT;;10;20.0
198;114093213;1 Zimmer Apartment ab 1 Juni 2020 mit EBK und komplett ausgestattet in Schöneberg, Berlin;Berlin;Schöneberg (Schöneberg);12159;Hauptstraße;93;;1100.0;44.0;1.0;52.47667;13.34224;true;RENT;;10;25.0
199;115189672;Erstbezug Familien-Wohnung (5,5 Zimmer) in Gemeinschaftsprojekt;Berlin;Weißensee (Weißensee);13088;Wittlicher Straße;24;;1639.33;149.03;5.5;52.55868;13.47639;false;RENT;;10;11.0
200;113994556;Wohnen im schönen Stuckaltbau im ruhigen Innenhof;Berlin;Friedrichshagen (Köpenick);12587;;;;812.5;65.0;2.0;;;false;RENT;;11;12.5
201;115135299;Sanierte 3- Zimmerwohnung im Grünen, nahe S-Bahnhof Frohnau;Berlin;Frohnau (Reinickendorf);13465;;;;1030.0;105.0;3.0;;;false;RENT;;11;9.8
202;110128667;Wohnen im Kiez Berlin-Neukölln;Berlin;Neukölln (Neukölln);12501;Silbersteinstr.;54;;832.0;31.99;2.0;52.46683;13.43338;false;RENT;;11;26.0
203;112755801;Großzügiges Apartment für Anspruchsvolle am Volkspark Schöneberg;Berlin;Wilmersdorf (Wilmersdorf);10715;Berlinerstr;136;;1580.0;94.0;3.0;52.48632;13.32286;true;RENT;;11;16.8
204;114944877;2 Zimmer WHG mit 2 Terrassen-Garten in Bohnsdorf (Treptow), Berlin;Berlin;Bohnsdorf (Treptow);12526;Theodor-Körner-Str.;00;;800.0;65.0;2.0;52.40335;13.56493;true;RENT;;11;12.3
205;114127110;Schöne, großzügige Altbauwohnung - hundefreundlich, nicht WG-geeignet;Berlin;Schmargendorf (Wilmersdorf);14199;Ruhlaer Str.;14;;2967.51;228.27;6.5;52.47851;13.28486;false;RENT;;11;13.0
206;115280211;Gorgeous flat in Kreuzberg, Graefekiez // Schöne Altbauwohnung in Kreuzberg;Berlin;Kreuzberg (Kreuzberg);10967;Dieffenbachstraße;X;;1200.0;51.92;2.0;52.49338;13.41337;true;RENT;;11;23.1
207;113870768;Traumhafte Wohnung im Szenekiez Neukölln - Balkon - Top Einbauküche;Berlin;Neukölln (Neukölln);12043;;;;1400.0;76.0;3.0;;;true;RENT;;11;18.4
208;115174027;Erstbezug Familienwohnung (160 m², 7 Zimmer) in Weißensee Gemeinschaftsprojekt (Genossenschaft);Berlin;Weißensee (Weißensee);13088;Brodenbacher Weg;36;;1763.63;160.33;7.0;52.55868;13.47684;false;RENT;;11;11.0
209;114066294;Ruhige, helle 2 Zimmer Neubau Erstbezug Nähe Kantstraße;Berlin;Charlottenburg (Charlottenburg);10625;Herderstr.;3;;1420.0;98.72;2.0;52.50975;13.31583;false;RENT;;11;14.4
210;114067213;Ruhige, helle 3 Zimmer Neubau Erstbezug Nähe Kantstraße;Berlin;Charlottenburg (Charlottenburg);10625;Herderstr.;3;;1790.0;122.27;3.0;52.50975;13.31583;false;RENT;;11;14.6
211;115400717;Helle, Vollmöblierte 1-Zi-Wohnung (High Tech!) – Traumhafte Lage am Checkpoint Charlie, Balkon, TG;Berlin;Kreuzberg (Kreuzberg);10969;Friedrichstr.;211;;800.0;50.0;1.0;52.50623;13.39024;true;RENT;;11;16.0
212;115402400;112qm - Exklusive, geräumige und sanierte 3-Zimmer-Wohnung mit EBK in Kreuzberg, Berlin;Berlin;Kreuzberg (Kreuzberg);10965;Friesenstraße;19a;;2100.0;112.0;3.0;52.4872;13.39474;true;RENT;;11;18.8
213;111004620;Bergmannkiez/Kreuzberg - Hell - Loftcharakter - Einbauküche - Wunderschöne Wohnung -;Berlin;Kreuzberg (Kreuzberg);10961;;;;1380.0;80.0;2.0;;;true;RENT;;11;17.2
214;115109839;Erstbezug: Luxus 4-Zi-DG-Wohnung mit Klimaanlage, EBK, Balkon, Tiefgarage in Berlin Wilmersdorf;Berlin;Schöneberg (Schöneberg);10825;;;;2064.0;96.0;4.0;;;true;RENT;;11;21.5
215;115012784;Exuisite vollmöblierte drei Zimmer Wohnung in Berlin, Kladow (Spandau);Berlin;Kladow (Spandau);14089;;;;1250.0;70.0;3.0;;;true;RENT;;11;17.9
216;114584791;Möb. 2-Zi. Wohnung mit Blick auf Fernsehturm / furn. 2 rooms Apmt. with view to the Berlin TV tower;Berlin;Mitte (Mitte);10179;Stallschreiberstraße;31;;1230.0;40.0;2.0;52.50828;13.40586;true;RENT;;11;30.8
217;100490495;Luxus Dachgeschoss Loft Apartment, Terrasse m. Blick auf Fernsehturm, möbliert, PROVISIONSFREI;Berlin;Friedrichshain (Friedrichshain);10247;Pettenkoferstr.;15;;1390.0;63.4;1.5;52.51804;13.472;true;RENT;;11;21.9
218;109964075;Erstbezug mit Balkon: schöne 4-Zimmer-Wohnung in Friedrichsfelde (Lichtenberg), Berlin;Berlin;Friedrichsfelde (Lichtenberg);10315;Allee der Kosmonauten;17;;1298.0;118.0;4.0;52.52295;13.51132;true;RENT;;11;11.0
219;115140984;möblierte Stadtresidenz nahe Moabiter Spreebogen mit Terrasse;Berlin;Tiergarten (Tiergarten);10553;Rostocker Straße;39;;1100.0;55.0;1.5;52.53004;13.32628;true;RENT;;11;20.0
220;114337318;Fully furnished 2 room flat in Adlershof close to Schönefeld Airport, ideal for Airline staff;Berlin;Adlershof (Treptow);12489;Altheiderstr.;2;;850.0;64.0;2.0;52.43652;13.54042;true;RENT;;12;13.3
221;111145195;998 €, 75 m², 3 Zimmer;Berlin;Reinickendorf (Reinickendorf);13407;Aroser Allee;100;;998.0;75.0;3.0;52.56564;13.35259;true;RENT;;12;13.3
222;115121001;Geräumige 2-Zimmer in 3-Zimmer-Wohnung  in Charlottenburg, Berlin;Berlin;Wilmersdorf (Wilmersdorf);10709;Westfälische Straße;63;;1000.0;106.0;2.0;52.49533;13.29692;true;RENT;;12;9.4
223;82986378;Wohnen in geschichtsträchtiger Umgebung in Berlin-Dahlem - EG-Suite inkl. Einbauküche;Berlin;Dahlem (Zehlendorf);14195;;;;720.0;50.0;2.0;;;true;RENT;;12;14.4
224;108902303;Erstbezug - Dachgeschoss, lichtdurchflutet - riesiges Wohnzimmer - 4 Zimmer, 2 Bäder, moderne EBK;Berlin;Schöneberg (Schöneberg);12157;Beckerstraße;2;;2970.0;165.0;4.0;52.46746;13.34331;true;RENT;;12;18.0
225;115065277;Schöne, Luxuswohnung im Diplomatenpark, Berlin;Berlin;Tiergarten (Tiergarten);10785;Clara-Wieck-Straße;7;;2900.0;124.0;3.0;52.50848;13.35601;true;RENT;;12;23.4
226;104801153;Luxus Penthaus Wohnung mit 2 Dachterrassen in perfekter Lage - voll möbliert;Berlin;Tiergarten (Tiergarten);10551;Turmstraße;70;;1980.0;75.0;2.0;52.52675;13.33186;true;RENT;;12;26.4
227;114032667;Neubau Penthouse mit Dachgarten als Erstbezug;Berlin;Weißensee (Weißensee);13086;Rennbahnstraße;26;;2565.0;171.0;5.0;52.56067;13.45839;false;RENT;;12;15.0
228;115234025;Leopoldplatz! gemütliche 2 Zimmerwohnung - EBK - WG-taugl. - ca. 62m² - 788€ warm;Berlin;Wedding (Wedding);13353;Triftstr.;63;;610.0;61.68;2.0;52.54339;13.35774;false;RENT;;12;9.9
229;115471950;3 Zimmer mit Balkon auf der Sonnenallee;Berlin;Neukölln (Neukölln);12045;Sonnenallee;99;;1500.0;73.0;3.0;52.48246;13.4396;false;RENT;;12;20.5
230;115470708;WBS Dringlichkeit!!! Gepflegter ruhiger Neubau in Citylage mit Terrasse und Garten;Berlin;Charlottenburg (Charlottenburg);10627;Krumme Straße;26;;482.13;64.37;2.0;52.51093;13.30881;false;RENT;;12;7.5
231;115471607;Besichtigung Sonntag 26.01.20 um 14:30 Uhr, Helle Dachgeschosswohnung 2 Zimmer mit Wohnküche, Balkon;Berlin;Spandau (Spandau);13581;Päwesiner Weg;12;;591.0;60.26;2.0;52.5298;13.17969;false;RENT;;12;9.8
232;115471399;Besichtigung am Sonntag 26.01. um 15:45 Uhr! Maisonette! EBK! Balkon!;Berlin;Rosenthal (Pankow);13158;Hauptstr.;3a;;638.0;64.48;2.0;52.58449;13.3662;false;RENT;;12;9.9
233;111399187;Moderne Stadtvilla auf Wassergrundstück in Köpenick*Loggia*;Berlin;Köpenick (Köpenick);12555;Lindenstr.;32c;;534.0;50.02;2.0;52.45206;13.56998;false;RENT;;12;10.7
234;115233273;Kreuzberg! Wrangelkiez! Singlewohnung in Top Lage - Dielen - moderne Fenster - ca. 38m² - 639€ warm;Berlin;Kreuzberg (Kreuzberg);10997;Wrangelstr.;82;;554.0;37.8;1.0;52.49882;13.44205;false;RENT;;12;14.7
